order_id,customer_id,product_id,date,quantity,unit_price,total_price
8145,1067,1,2023-11-01,1,139.59,139.59
8146,1088,17,2023-09-02,1,173.93,173.93
8147,1021,20,2023-01-08,1,476.79,476.79
8148,1058,18,2023-09-22,5,41.67,208.35
8149,1007,10,2023-05-31,2,392.5,785.0
8150,1065,9,2023-07-19,3,361.85,1085.55
8151,1036,2,2023-11-25,1,451.93,451.93
8152,1098,20,2023-09-25,3,54.38,163.14
8153,1055,3,2023-08-05,3,485.52,1456.56
8154,1060,1,2023-12-04,8,24.13,193.04
8155,1085,1,2023-07-29,4,175.47,701.88
8156,1064,18,2023-12-29,3,51.56,154.68
8157,1041,8,2023-06-20,3,35.08,105.24
8158,1096,18,2023-04-11,3,482.71,1448.13
8159,1048,1,2023-03-01,3,362.64,1087.92
8160,1067,17,2023-11-19,3,257.79,773.37
8161,1008,10,2023-01-29,5,63.01,315.05
8162,1007,9,2023-06-02,1,267.75,267.75
8163,1057,10,2023-03-07,2,166.83,333.66
8164,1085,1,2023-08-27,1,143.08,143.08
8165,1053,16,2023-01-05,2,312.87,625.74
8166,1084,7,2023-05-04,4,397.55,1590.2
8167,1047,3,2023-04-05,2,227.2,454.4
8168,1053,17,2023-01-05,2,251.72,503.44
8169,1027,9,2023-03-26,2,329.2,658.4
8170,1065,15,2023-08-28,3,71.07,213.21
8171,1080,8,2023-02-18,2,416.02,832.04
8172,1030,4,2023-01-26,3,420.1,1260.3
8173,1012,19,2023-11-23,3,275.11,825.33
8174,1058,2,2023-04-08,1,101.9,101.9
8175,1081,2,2023-09-27,1,255.37,255.37
8176,1087,13,2023-10-01,1,61.91,61.91
8177,1030,19,2023-11-09,1,384.01,384.01
8178,1032,1,2023-08-24,2,162.47,324.94
8179,1052,15,2023-07-28,1,162.44,162.44
8180,1094,2,2023-01-25,2,473.07,946.14
8181,1090,16,2023-11-22,1,216.71,216.71
8182,1035,14,2023-05-13,1,396.89,396.89
8183,1084,6,2023-06-30,2,322.21,644.42
8184,1068,11,2023-03-26,1,164.93,164.93
8185,1074,14,2023-09-03,2,70.66,141.32
8186,1097,20,2023-02-08,1,400.89,400.89
8187,1033,4,2023-09-08,1,383.63,383.63
8188,1060,17,2023-04-24,1,92.89,92.89
8189,1059,16,2023-09-24,4,132.07,528.28
8190,1002,6,2023-04-12,3,385.46,1156.38
8191,1005,8,2023-08-15,1,491.98,491.98
8192,1019,13,2023-09-11,1,423.38,423.38
8193,1003,4,2023-08-15,3,345.23,1035.69
8194,1052,16,2023-09-06,2,458.56,917.12
8195,1070,17,2023-10-08,2,149.77,299.54
8196,1061,4,2023-06-07,4,14.73,58.92
8197,1080,16,2023-01-02,1,167.27,167.27
8198,1037,2,2023-07-31,3,486.25,1458.75
8199,1035,20,2023-02-05,1,442.17,442.17
8200,1033,13,2023-02-06,2,34.67,69.34
8201,1005,3,2023-09-15,7,255.96,1791.72
8202,1065,10,2023-08-28,2,48.71,97.42
8203,1017,18,2023-12-30,3,396.63,1189.89
8204,1026,3,2023-04-01,3,192.58,577.74
8205,1038,1,2023-04-06,1,456.85,456.85
8206,1050,11,2023-07-06,4,36.68,146.72
8207,1018,5,2023-09-17,2,369.66,739.32
8208,1095,3,2023-08-07,1,205.69,205.69
8209,1087,11,2023-12-16,4,141.43,565.72
8210,1033,1,2023-07-14,4,263.55,1054.2
8211,1088,15,2023-02-15,1,247.89,247.89
8212,1023,7,2023-12-31,2,180.92,361.84
8213,1024,2,2023-12-24,1,327.94,327.94
8214,1075,15,2023-03-06,1,334.04,334.04
8215,1093,18,2023-08-15,1,47.8,47.8
8216,1069,4,2023-02-25,1,301.75,301.75
8217,1029,1,2023-07-23,2,358.26,716.52
8218,1096,9,2023-02-04,3,47.19,141.57
8219,1078,9,2023-04-29,3,332.97,998.91
8220,1092,6,2023-08-26,1,403.95,403.95
8221,1053,14,2023-04-11,1,417.65,417.65
8222,1077,9,2023-10-06,1,30.41,30.41
8223,1024,2,2023-08-13,3,351.73,1055.19
8224,1004,9,2023-11-30,2,400.52,801.04
8225,1001,13,2023-02-13,1,204.44,204.44
8226,1079,20,2023-01-01,1,275.99,275.99
8227,1062,20,2023-08-07,2,139.91,279.82
8228,1053,12,2023-08-04,2,162.02,324.04
8229,1037,10,2023-05-20,1,255.79,255.79
8230,1016,5,2023-10-03,2,84.06,168.12
8231,1030,12,2023-04-22,1,191.55,191.55
8232,1000,1,2023-08-31,1,157.7,157.7
8233,1005,4,2023-12-20,1,126.74,126.74
8234,1094,13,2023-01-06,1,247.11,247.11
8235,1069,18,2023-10-04,1,420.95,420.95
8236,1035,2,2023-04-13,3,128.71,386.13
8237,1007,11,2023-10-28,5,333.27,1666.35
8238,1092,4,2023-03-11,1,134.55,134.55
8239,1072,18,2023-12-27,1,79.62,79.62
8240,1085,7,2023-07-06,2,472.23,944.46
8241,1009,9,2023-06-07,2,320.29,640.58
8242,1023,2,2023-05-18,3,61.25,183.75
8243,1062,4,2023-11-27,1,320.0,320.0
8244,1039,14,2023-09-14,4,96.41,385.64
8245,1001,17,2023-03-24,2,445.02,890.04
8246,1019,1,2023-03-15,1,131.26,131.26
8247,1080,3,2023-01-14,4,405.33,1621.32
8248,1032,1,2023-05-11,3,107.61,322.83
8249,1013,20,2023-07-15,3,283.56,850.68
8250,1095,13,2023-06-17,1,457.04,457.04
8251,1053,14,2023-07-31,4,155.04,620.16
8252,1054,12,2023-07-26,5,49.88,249.4
8253,1036,11,2023-05-15,2,280.77,561.54
8254,1087,18,2023-04-18,1,94.44,94.44
8255,1083,2,2023-09-16,3,366.89,1100.67
8256,1005,3,2023-04-29,3,299.5,898.5
8257,1032,4,2023-08-07,4,179.72,718.88
8258,1049,9,2023-06-14,2,355.77,711.54
8259,1091,11,2023-12-15,2,126.88,253.76
8260,1074,9,2023-06-03,2,459.35,918.7
8261,1099,17,2023-12-13,1,179.98,179.98
8262,1083,15,2023-01-25,3,383.85,1151.55
8263,1069,9,2023-02-12,5,136.67,683.35
8264,1071,7,2023-04-25,2,360.26,720.52
8265,1082,8,2023-12-16,4,25.45,101.8
8266,1078,3,2023-02-13,1,154.8,154.8
8267,1085,1,2023-07-31,1,55.52,55.52
8268,1050,4,2023-10-12,2,231.1,462.2
8269,1065,17,2023-08-26,4,223.2,892.8
8270,1060,1,2023-08-14,1,185.91,185.91
8271,1027,4,2023-08-06,4,490.77,1963.08
8272,1099,8,2023-12-13,3,129.6,388.8
8273,1099,17,2023-09-03,1,397.62,397.62
8274,1043,12,2023-11-09,2,229.25,458.5
8275,1081,16,2023-12-30,1,174.06,174.06
8276,1011,5,2023-05-17,4,109.7,438.8
8277,1082,13,2023-10-05,1,320.37,320.37
8278,1056,13,2023-03-11,2,173.5,347.0
8279,1025,12,2023-01-06,2,408.33,816.66
8280,1024,3,2023-06-04,3,484.55,1453.65
8281,1091,12,2023-09-13,5,121.29,606.45
8282,1014,20,2023-05-02,3,73.05,219.15
8283,1073,20,2023-04-28,1,164.6,164.6
8284,1097,20,2023-11-04,3,238.88,716.64
8285,1076,11,2023-11-22,1,157.47,157.47
8286,1079,10,2023-07-28,1,485.53,485.53
8287,1052,16,2023-12-15,3,391.81,1175.43
8288,1094,6,2023-03-22,1,483.41,483.41
8289,1064,17,2023-11-26,3,192.89,578.67
8290,1053,13,2023-04-17,1,159.29,159.29
8291,1086,18,2023-05-16,1,209.61,209.61
8292,1077,12,2023-01-14,3,266.19,798.57
8293,1038,5,2023-01-31,1,373.36,373.36
8294,1093,20,2023-06-28,5,441.74,2208.7
8295,1050,16,2023-04-04,1,236.96,236.96
8296,1019,3,2023-03-23,4,151.7,606.8
8297,1063,16,2023-06-29,1,166.23,166.23
8298,1088,11,2023-09-06,1,351.5,351.5
8299,1010,14,2023-08-29,1,288.1,288.1
8300,1089,13,2023-06-14,1,248.38,248.38
8301,1051,11,2023-10-13,5,109.36,546.8
8302,1084,14,2023-01-30,3,438.97,1316.91
8303,1053,10,2023-12-22,3,392.7,1178.1
8304,1068,18,2023-10-31,3,78.91,236.73
8305,1006,7,2023-06-16,1,190.02,190.02
8306,1011,18,2023-10-10,1,275.64,275.64
8307,1001,2,2023-07-21,4,232.63,930.52
8308,1020,8,2023-04-04,2,204.92,409.84
8309,1095,15,2023-01-15,1,362.23,362.23
8310,1068,6,2023-10-27,2,36.71,73.42
8311,1090,13,2023-02-17,1,240.99,240.99
8312,1094,5,2023-05-31,2,138.47,276.94
8313,1075,3,2023-04-24,2,51.46,102.92
8314,1035,15,2023-01-14,1,237.79,237.79
8315,1020,9,2023-11-06,2,93.97,187.94
8316,1052,17,2023-12-14,1,136.53,136.53
8317,1018,17,2023-06-20,2,258.43,516.86
8318,1002,13,2023-03-02,5,487.12,2435.6
8319,1059,18,2023-01-18,1,345.28,345.28
8320,1080,20,2023-08-18,1,147.01,147.01
8321,1093,5,2023-03-27,3,197.38,592.14
8322,1099,13,2023-07-20,4,209.01,836.04
8323,1072,7,2023-05-26,2,85.28,170.56
8324,1033,4,2023-02-26,1,88.72,88.72
8325,1028,13,2023-03-26,3,82.71,248.13
8326,1073,17,2023-09-28,1,265.62,265.62
8327,1056,8,2023-07-20,3,340.35,1021.05
8328,1072,3,2023-04-16,4,299.45,1197.8
8329,1039,16,2023-11-10,1,489.11,489.11
8330,1049,2,2023-05-10,3,71.68,215.04
8331,1074,1,2023-01-14,4,493.37,1973.48
8332,1018,8,2023-01-21,3,238.67,716.01
8333,1021,3,2023-02-14,2,117.13,234.26
8334,1050,17,2023-02-03,2,472.21,944.42
8335,1048,19,2023-03-12,1,239.62,239.62
8336,1051,16,2023-09-09,2,180.2,360.4
8337,1021,20,2023-12-01,2,114.77,229.54
8338,1061,10,2023-08-19,2,141.26,282.52
8339,1059,15,2023-01-12,3,489.82,1469.46
8340,1079,7,2023-05-03,2,158.95,317.9
8341,1080,16,2023-09-20,5,489.12,2445.6
8342,1006,17,2023-03-10,5,171.81,859.05
8343,1052,20,2023-04-21,1,123.4,123.4
8344,1030,13,2023-12-25,3,99.85,299.55
8345,1003,10,2023-09-03,1,211.81,211.81
8346,1092,9,2023-04-08,2,126.04,252.08
8347,1006,7,2023-10-08,3,351.5,1054.5
8348,1093,12,2023-11-18,1,127.49,127.49
8349,1002,1,2023-11-03,2,419.34,838.68
8350,1024,16,2023-07-20,1,418.67,418.67
8351,1033,4,2023-06-11,2,149.91,299.82
8352,1032,14,2023-06-09,2,379.23,758.46
8353,1094,17,2023-05-20,1,430.2,430.2
8354,1087,12,2023-09-10,1,299.17,299.17
8355,1037,15,2023-10-30,3,189.5,568.5
8356,1003,12,2023-06-15,1,226.07,226.07
8357,1047,3,2023-09-06,3,395.25,1185.75
8358,1073,10,2023-09-23,2,153.73,307.46
8359,1088,20,2023-12-21,2,173.89,347.78
8360,1060,17,2023-02-10,1,88.78,88.78
8361,1064,14,2023-02-24,2,205.54,411.08
8362,1080,13,2023-08-17,1,52.39,52.39
8363,1070,13,2023-08-12,1,167.31,167.31
8364,1077,8,2023-09-05,1,193.0,193.0
8365,1060,14,2023-07-18,1,135.18,135.18
8366,1000,2,2023-04-25,1,59.67,59.67
8367,1005,19,2023-09-10,2,265.62,531.24
8368,1073,2,2023-07-21,1,433.89,433.89
8369,1020,12,2023-02-12,3,174.47,523.41
8370,1066,20,2023-06-15,2,126.03,252.06
8371,1082,12,2023-06-04,3,149.67,449.01
8372,1027,19,2023-10-15,1,432.32,432.32
8373,1065,16,2023-04-25,2,268.63,537.26
8374,1026,2,2023-11-23,1,74.09,74.09
8375,1031,8,2023-06-25,3,357.52,1072.56
8376,1011,2,2023-10-09,1,85.64,85.64
8377,1064,10,2023-02-27,2,39.52,79.04
8378,1045,16,2023-11-28,3,135.29,405.87
8379,1039,7,2023-07-01,4,92.36,369.44
8380,1092,19,2023-04-24,1,306.45,306.45
8381,1008,20,2023-06-23,1,247.44,247.44
8382,1081,3,2023-09-13,2,364.79,729.58
8383,1061,17,2023-03-31,2,260.67,521.34
8384,1099,8,2023-05-21,1,215.31,215.31
8385,1015,4,2023-12-24,1,267.85,267.85
8386,1098,1,2023-01-06,5,222.9,1114.5
8387,1099,18,2023-08-18,3,28.17,84.51
8388,1067,1,2023-12-06,1,343.54,343.54
8389,1039,9,2023-11-11,5,481.44,2407.2
8390,1034,14,2023-08-07,3,216.8,650.4
8391,1082,7,2023-03-08,1,217.63,217.63
8392,1059,8,2023-06-01,1,32.43,32.43
8393,1069,8,2023-09-28,2,446.29,892.58
8394,1094,1,2023-08-14,4,465.27,1861.08
8395,1090,3,2023-03-04,1,408.44,408.44
8396,1002,9,2023-11-02,1,62.11,62.11
8397,1052,8,2023-12-18,1,451.11,451.11
8398,1099,5,2023-01-21,3,21.74,65.22
8399,1058,1,2023-01-01,1,227.84,227.84
8400,1035,2,2023-09-12,4,255.31,1021.24
8401,1065,10,2023-08-13,1,418.66,418.66
8402,1036,14,2023-05-06,3,377.92,1133.76
8403,1078,15,2023-09-24,2,400.58,801.16
8404,1086,10,2023-07-21,1,435.27,435.27
8405,1043,9,2023-04-18,1,243.27,243.27
8406,1063,12,2023-12-24,1,392.32,392.32
8407,1050,10,2023-03-29,1,43.34,43.34
8408,1005,9,2023-06-26,3,227.83,683.49
8409,1096,18,2023-12-22,1,24.77,24.77
8410,1068,19,2023-05-09,1,458.5,458.5
8411,1020,19,2023-11-17,1,479.62,479.62
8412,1056,17,2023-11-16,1,51.13,51.13
8413,1027,2,2023-09-30,2,270.99,541.98
8414,1084,10,2023-05-19,2,169.32,338.64
8415,1023,5,2023-05-05,2,177.84,355.68
8416,1091,7,2023-01-10,1,230.84,230.84
8417,1074,6,2023-03-07,4,71.28,285.12
8418,1062,2,2023-10-15,4,98.58,394.32
8419,1021,8,2023-01-16,2,292.91,585.82
8420,1033,4,2023-09-08,2,19.19,38.38
8421,1036,18,2023-10-09,3,303.9,911.7
8422,1040,4,2023-12-26,2,166.27,332.54
8423,1080,8,2023-08-19,1,417.78,417.78
8424,1078,17,2023-11-26,1,304.0,304.0
8425,1092,14,2023-09-10,4,356.96,1427.84
8426,1097,8,2023-04-10,1,66.07,66.07
8427,1042,14,2023-04-04,2,140.27,280.54
8428,1021,8,2023-01-05,2,498.37,996.74
8429,1090,14,2023-01-07,2,222.49,444.98
8430,1014,11,2023-03-06,2,185.84,371.68
8431,1020,9,2023-08-07,2,438.19,876.38
8432,1051,17,2023-09-25,3,26.21,78.63
8433,1003,17,2023-07-27,2,272.04,544.08
8434,1046,12,2023-06-25,1,113.03,113.03
8435,1017,20,2023-07-19,4,190.39,761.56
8436,1070,2,2023-10-08,4,107.89,431.56
8437,1079,17,2023-01-10,1,28.53,28.53
8438,1034,20,2023-09-11,1,214.09,214.09
8439,1075,11,2023-06-17,3,396.71,1190.13
8440,1006,9,2023-10-16,5,476.46,2382.3
8441,1040,18,2023-04-13,3,315.69,947.07
8442,1009,6,2023-01-16,2,200.53,401.06
8443,1061,4,2023-11-24,2,387.23,774.46
8444,1064,14,2023-02-02,4,257.56,1030.24
8445,1011,20,2023-02-04,1,190.13,190.13
8446,1090,10,2023-07-02,1,97.75,97.75
8447,1027,4,2023-04-12,2,400.1,800.2
8448,1057,15,2023-11-28,4,255.21,1020.84
8449,1055,9,2023-03-20,1,482.26,482.26
8450,1017,12,2023-01-17,2,402.94,805.88
8451,1064,8,2023-10-10,2,215.81,431.62
8452,1056,5,2023-01-21,3,373.02,1119.06
8453,1049,16,2023-01-17,3,232.16,696.48
8454,1086,15,2023-03-17,2,49.13,98.26
8455,1080,17,2023-02-13,1,263.17,263.17
8456,1044,1,2023-01-28,3,434.21,1302.63
8457,1061,12,2023-01-25,4,429.17,1716.68
8458,1064,20,2023-07-20,4,291.73,1166.92
8459,1054,19,2023-10-30,4,196.21,784.84
8460,1037,5,2023-04-11,1,14.95,14.95
8461,1003,15,2023-10-06,2,162.59,325.18
8462,1014,9,2023-03-16,1,495.01,495.01
8463,1020,3,2023-11-02,3,365.98,1097.94
8464,1020,12,2023-03-06,5,361.62,1808.1
8465,1050,19,2023-09-12,1,382.93,382.93
8466,1085,15,2023-09-29,1,313.86,313.86
8467,1077,3,2023-05-04,2,297.07,594.14
8468,1034,20,2023-02-19,3,232.27,696.81
8469,1003,18,2023-01-13,1,227.53,227.53
8470,1098,16,2023-12-02,3,436.72,1310.16
8471,1031,15,2023-09-03,2,202.79,405.58
8472,1091,5,2023-07-27,3,421.74,1265.22
8473,1011,10,2023-02-04,2,420.49,840.98
8474,1053,10,2023-04-24,2,387.74,775.48
8475,1029,13,2023-02-01,5,28.44,142.2
8476,1008,18,2023-09-10,1,82.51,82.51
8477,1018,10,2023-12-09,2,164.21,328.42
8478,1079,16,2023-09-05,1,425.29,425.29
8479,1029,2,2023-06-05,3,437.9,1313.7
8480,1064,18,2023-12-31,1,30.36,30.36
8481,1044,4,2023-11-18,3,169.12,507.36
8482,1022,19,2023-12-17,4,426.69,1706.76
8483,1075,5,2023-12-19,5,132.35,661.75
8484,1004,17,2023-10-30,3,488.24,1464.72
8485,1083,2,2023-04-28,2,249.76,499.52
8486,1066,15,2023-02-04,1,469.28,469.28
8487,1065,6,2023-12-22,1,220.12,220.12
8488,1042,18,2023-11-16,2,168.66,337.32
8489,1083,14,2023-08-06,2,187.58,375.16
8490,1001,12,2023-09-25,3,443.31,1329.93
8491,1047,6,2023-06-30,1,172.04,172.04
8492,1057,20,2023-02-13,1,337.98,337.98
8493,1039,20,2023-06-23,2,240.22,480.44
8494,1098,18,2023-09-24,1,471.42,471.42
8495,1052,3,2023-07-17,1,88.09,88.09
8496,1058,6,2023-12-11,2,220.04,440.08
8497,1067,4,2023-10-29,2,71.07,142.14
8498,1062,19,2023-11-11,4,293.29,1173.16
8499,1035,17,2023-04-09,1,207.42,207.42
8500,1039,11,2023-07-29,4,39.86,159.44
8501,1005,14,2023-07-19,1,426.42,426.42
8502,1013,11,2023-11-04,2,194.0,388.0
8503,1078,19,2023-10-31,3,251.88,755.64
8504,1032,17,2023-11-30,4,209.68,838.72
8505,1018,4,2023-05-27,1,249.44,249.44
8506,1075,12,2023-07-31,4,18.0,72.0
8507,1042,4,2023-12-24,3,409.58,1228.74
8508,1053,12,2023-02-01,5,172.83,864.15
8509,1072,17,2023-12-12,2,364.99,729.98
8510,1082,15,2023-06-05,3,41.79,125.37
8511,1095,7,2023-03-17,2,266.67,533.34
8512,1091,1,2023-07-21,2,455.31,910.62
8513,1091,5,2023-08-15,1,205.14,205.14
8514,1094,12,2023-10-16,2,106.66,213.32
8515,1060,7,2023-05-22,1,58.55,58.55
8516,1099,15,2023-04-14,1,430.95,430.95
8517,1012,5,2023-08-03,2,127.02,254.04
8518,1041,9,2023-11-05,1,487.78,487.78
8519,1096,1,2023-04-18,3,131.43,394.29
8520,1017,6,2023-10-25,1,245.69,245.69
8521,1092,16,2023-10-19,2,234.42,468.84
8522,1071,15,2023-01-25,4,40.38,161.52
8523,1085,2,2023-08-17,2,270.6,541.2
8524,1064,13,2023-04-25,1,339.59,339.59
8525,1047,5,2023-12-08,1,373.65,373.65
8526,1094,16,2023-07-27,2,266.07,532.14
8527,1083,1,2023-07-09,2,408.17,816.34
8528,1035,10,2023-08-03,1,378.53,378.53
8529,1086,16,2023-01-09,1,105.05,105.05
8530,1080,13,2023-04-17,5,206.78,1033.9
8531,1044,2,2023-08-15,3,79.87,239.61
8532,1009,4,2023-08-09,1,75.38,75.38
8533,1008,1,2023-07-25,2,358.94,717.88
8534,1045,11,2023-11-21,2,269.92,539.84
8535,1016,9,2023-06-30,1,304.47,304.47
8536,1066,6,2023-11-22,2,368.77,737.54
8537,1032,1,2023-05-09,4,145.85,583.4
8538,1064,8,2023-10-14,6,206.67,1240.02
8539,1019,8,2023-06-22,2,307.33,614.66
8540,1065,4,2023-06-05,1,57.35,57.35
8541,1015,4,2023-04-12,3,418.2,1254.6
8542,1072,1,2023-04-26,3,178.29,534.87
8543,1013,8,2023-06-17,2,332.79,665.58
8544,1000,18,2023-01-04,1,497.83,497.83
8545,1034,20,2023-07-17,3,242.93,728.79
8546,1081,19,2023-07-23,1,115.37,115.37
8547,1000,11,2023-03-03,1,116.05,116.05
8548,1042,20,2023-03-12,1,39.58,39.58
8549,1068,10,2023-04-02,2,385.87,771.74
8550,1074,6,2023-06-25,3,153.78,461.34
8551,1087,7,2023-07-04,4,94.64,378.56
8552,1095,2,2023-02-25,2,359.71,719.42
8553,1054,18,2023-03-08,1,161.48,161.48
8554,1015,18,2023-03-04,5,304.23,1521.15
