id,timestamp,category,value,flag
679,2023-01-01 01:19:00,D,21.92622875013325,0
680,2023-01-01 01:20:00,D,23.34965935964664,0
681,2023-01-01 01:21:00,C,24.3860067945139,0
682,2023-01-01 01:22:00,D,23.76000892999039,0
683,2023-01-01 01:23:00,D,25.60370313318586,0
684,2023-01-01 01:24:00,B,24.483030173989206,0
685,2023-01-01 01:25:00,C,23.85825705161055,0
686,2023-01-01 01:26:00,A,18.375786438692316,0
687,2023-01-01 01:27:00,C,26.33397408966377,0
688,2023-01-01 01:28:00,D,21.79246052836172,0
689,2023-01-01 01:29:00,C,22.7704417464813,1
690,2023-01-01 01:30:00,C,24.09097310239224,0
691,2023-01-01 01:31:00,D,22.74290198508306,0
692,2023-01-01 01:32:00,D,21.54932120502192,0
693,2023-01-01 01:33:00,B,24.526676754906582,0
694,2023-01-01 01:34:00,D,19.445263019774597,0
695,2023-01-01 01:35:00,A,23.027113726648157,0
696,2023-01-01 01:36:00,A,20.338545675651872,0
697,2023-01-01 01:37:00,D,25.09558336077159,0
698,2023-01-01 01:38:00,C,24.528854025176983,0
699,2023-01-01 01:39:00,B,20.345516002641755,1
700,2023-01-01 01:40:00,C,22.995398658033654,0
701,2023-01-01 01:41:00,D,28.981170028000083,0
702,2023-01-01 01:42:00,C,26.16480277072306,0
703,2023-01-01 01:43:00,C,25.574222134812615,0
704,2023-01-01 01:44:00,A,26.72284491620074,0
705,2023-01-01 01:45:00,D,25.573425989044857,0
706,2023-01-01 01:46:00,D,30.211936187002074,0
707,2023-01-01 01:47:00,D,30.242198498858365,1
708,2023-01-01 01:48:00,B,21.67439639232186,0
709,2023-01-01 01:49:00,C,28.50467169443777,0
710,2023-01-01 01:50:00,A,27.518399203964087,0
711,2023-01-01 01:51:00,A,29.178827651317732,0
712,2023-01-01 01:52:00,D,19.430962460953015,0
713,2023-01-01 01:53:00,A,28.370213691759197,1
714,2023-01-01 01:54:00,C,24.787486553143356,0
715,2023-01-01 01:55:00,D,25.45680964634152,0
716,2023-01-01 01:56:00,B,26.481276861726464,0
717,2023-01-01 01:57:00,A,24.551541545615713,0
718,2023-01-01 01:58:00,D,28.317350133444855,0
719,2023-01-01 01:59:00,D,27.593853571705804,0
720,2023-01-01 02:00:00,B,28.382509645628605,0
721,2023-01-01 02:01:00,C,30.843608613969735,0
722,2023-01-01 02:02:00,A,25.24774141677738,0
723,2023-01-01 02:03:00,B,27.067583529698005,0
724,2023-01-01 02:04:00,A,29.900669289097102,0
725,2023-01-01 02:05:00,D,24.91065894380138,0
726,2023-01-01 02:06:00,C,30.831323432268697,1
727,2023-01-01 02:07:00,B,33.83868929889618,0
728,2023-01-01 02:08:00,A,30.8671555506033,0
729,2023-01-01 02:09:00,D,28.48102106154099,0
730,2023-01-01 02:10:00,C,30.540364593909846,0
731,2023-01-01 02:11:00,A,24.185665508137006,0
732,2023-01-01 02:12:00,A,27.666440047135037,0
733,2023-01-01 02:13:00,A,28.774154291237835,0
734,2023-01-01 02:14:00,A,29.81519453374467,0
735,2023-01-01 02:15:00,A,26.426578097718053,0
736,2023-01-01 02:16:00,B,31.961682506953895,0
737,2023-01-01 02:17:00,A,30.309633514339172,0
738,2023-01-01 02:18:00,B,34.68271956434984,0
739,2023-01-01 02:19:00,D,28.775144971183458,0
740,2023-01-01 02:20:00,D,30.68653775389068,1
741,2023-01-01 02:21:00,C,36.37755786763355,1
742,2023-01-01 02:22:00,B,34.99331677973703,0
743,2023-01-01 02:23:00,A,34.466901016427165,1
744,2023-01-01 02:24:00,D,26.774142698985397,0
745,2023-01-01 02:25:00,A,25.341051068697887,0
746,2023-01-01 02:26:00,B,30.395078983790057,1
747,2023-01-01 02:27:00,D,30.06258082535355,1
748,2023-01-01 02:28:00,A,31.397131402601634,0
749,2023-01-01 02:29:00,A,30.81373702878794,0
750,2023-01-01 02:30:00,B,27.480622353764105,0
751,2023-01-01 02:31:00,B,26.960521406174834,0
752,2023-01-01 02:32:00,A,32.67916156568628,1
753,2023-01-01 02:33:00,D,29.516998400891353,0
754,2023-01-01 02:34:00,C,31.41343249789079,0
755,2023-01-01 02:35:00,D,30.67391510861891,0
756,2023-01-01 02:36:00,B,33.946722546995375,1
757,2023-01-01 02:37:00,D,34.27638113535828,1
758,2023-01-01 02:38:00,B,33.176558152984036,1
759,2023-01-01 02:39:00,D,28.690130556914298,0
760,2023-01-01 02:40:00,B,30.338817936692415,0
761,2023-01-01 02:41:00,C,28.087623011304334,0
762,2023-01-01 02:42:00,A,34.691100103162995,1
763,2023-01-01 02:43:00,D,28.13844164291371,0
764,2023-01-01 02:44:00,A,30.023162689096164,0
765,2023-01-01 02:45:00,D,34.77547429519271,1
766,2023-01-01 02:46:00,C,38.79030737906763,1
767,2023-01-01 02:47:00,B,37.757863999945755,1
768,2023-01-01 02:48:00,D,30.890510403418105,0
769,2023-01-01 02:49:00,C,32.417239105002494,0
770,2023-01-01 02:50:00,C,35.01121136224885,0
771,2023-01-01 02:51:00,A,34.77909537959831,0
772,2023-01-01 02:52:00,D,28.063409884669856,1
773,2023-01-01 02:53:00,C,30.210571879555737,0
774,2023-01-01 02:54:00,C,27.120344279578607,0
775,2023-01-01 02:55:00,A,34.85424016835714,0
776,2023-01-01 02:56:00,C,32.22206237456058,0
777,2023-01-01 02:57:00,B,38.96151864535648,0
778,2023-01-01 02:58:00,C,33.47046651299645,0
779,2023-01-01 02:59:00,C,29.055933253574505,0
780,2023-01-01 03:00:00,D,35.12917366559757,0
781,2023-01-01 03:01:00,C,31.737900115880702,0
782,2023-01-01 03:02:00,C,40.032374850422585,0
783,2023-01-01 03:03:00,C,33.18967425370425,0
784,2023-01-01 03:04:00,D,38.886975145861264,0
785,2023-01-01 03:05:00,B,34.36736002414936,1
786,2023-01-01 03:06:00,A,41.9825062169086,1
787,2023-01-01 03:07:00,B,40.70423966218825,0
788,2023-01-01 03:08:00,A,37.791667212690285,1
789,2023-01-01 03:09:00,C,35.353482298095386,0
790,2023-01-01 03:10:00,B,43.49537965382709,1
791,2023-01-01 03:11:00,A,39.89423607883678,0
792,2023-01-01 03:12:00,B,37.25295260151064,0
793,2023-01-01 03:13:00,B,44.33959084760926,1
794,2023-01-01 03:14:00,A,44.296646724865646,0
795,2023-01-01 03:15:00,D,44.25435837437939,0
796,2023-01-01 03:16:00,A,35.51063113783341,0
797,2023-01-01 03:17:00,C,36.955649304283334,1
798,2023-01-01 03:18:00,B,44.712630778433294,0
799,2023-01-01 03:19:00,B,35.448461938840566,0
