id,timestamp,category,value,flag
853,2023-01-01 00:53:00,A,8.392771655909268,1
854,2023-01-01 00:54:00,D,4.7805968161601395,0
855,2023-01-01 00:55:00,C,5.568801248122835,0
856,2023-01-01 00:56:00,B,9.038371835667967,0
857,2023-01-01 00:57:00,C,5.507168774532298,0
858,2023-01-01 00:58:00,C,13.803666199525619,0
859,2023-01-01 00:59:00,B,11.853130596872145,0
860,2023-01-01 01:00:00,B,15.95687621027039,0
861,2023-01-01 01:01:00,B,15.97198491411081,0
862,2023-01-01 01:02:00,A,12.29066768218126,0
863,2023-01-01 01:03:00,C,6.858854787990367,0
864,2023-01-01 01:04:00,D,12.004702493017614,1
865,2023-01-01 01:05:00,A,12.8821779728788,0
866,2023-01-01 01:06:00,B,1.3053986816614491,0
867,2023-01-01 01:07:00,A,4.750121472779853,0
868,2023-01-01 01:08:00,D,9.743894198206428,0
869,2023-01-01 01:09:00,B,11.451929804880075,0
870,2023-01-01 01:10:00,D,11.69435687208834,0
871,2023-01-01 01:11:00,D,9.34460391604564,0
872,2023-01-01 01:12:00,B,5.793821354116941,0
873,2023-01-01 01:13:00,D,7.575895579944248,0
874,2023-01-01 01:14:00,D,7.097492353338287,0
875,2023-01-01 01:15:00,C,13.386103635140689,0
876,2023-01-01 01:16:00,D,5.433823141140113,0
877,2023-01-01 01:17:00,C,10.07521724072106,0
878,2023-01-01 01:18:00,C,9.865032063620355,0
879,2023-01-01 01:19:00,A,13.502286927572014,0
880,2023-01-01 01:20:00,C,8.542372351733198,0
881,2023-01-01 01:21:00,D,9.26174734396383,0
882,2023-01-01 01:22:00,A,6.7984598746260945,0
883,2023-01-01 01:23:00,C,8.713248111037878,0
884,2023-01-01 01:24:00,B,10.137189789186113,0
885,2023-01-01 01:25:00,A,13.636097699249213,1
886,2023-01-01 01:26:00,A,6.068133272055581,0
887,2023-01-01 01:27:00,A,6.003012115826143,0
888,2023-01-01 01:28:00,C,2.3953897108040088,0
889,2023-01-01 01:29:00,B,10.853737534012694,1
890,2023-01-01 01:30:00,A,9.193041689908208,0
891,2023-01-01 01:31:00,A,1.3971545075324532,0
892,2023-01-01 01:32:00,C,3.550657665753337,0
893,2023-01-01 01:33:00,C,-0.5079021929174421,0
894,2023-01-01 01:34:00,C,8.235980384582351,0
895,2023-01-01 01:35:00,B,2.408507891409452,0
896,2023-01-01 01:36:00,B,8.764507894046723,0
897,2023-01-01 01:37:00,D,2.521056524786987,0
898,2023-01-01 01:38:00,D,7.583885684470486,0
899,2023-01-01 01:39:00,A,5.280493507768142,0
900,2023-01-01 01:40:00,A,6.555349830829362,0
901,2023-01-01 01:41:00,B,3.9042654474404928,1
902,2023-01-01 01:42:00,C,10.689653872903806,0
903,2023-01-01 01:43:00,B,13.393929437961187,0
904,2023-01-01 01:44:00,A,8.777397147317883,0
905,2023-01-01 01:45:00,C,12.634194987151304,1
906,2023-01-01 01:46:00,B,12.609195068394243,0
907,2023-01-01 01:47:00,A,4.548368397522978,0
908,2023-01-01 01:48:00,B,5.194757472136568,0
909,2023-01-01 01:49:00,C,7.32943411825851,0
910,2023-01-01 01:50:00,A,2.9538711258425696,0
911,2023-01-01 01:51:00,C,9.704413675463224,0
912,2023-01-01 01:52:00,A,10.417106232577012,0
913,2023-01-01 01:53:00,D,8.04007723303982,1
914,2023-01-01 01:54:00,A,3.68611048040621,0
915,2023-01-01 01:55:00,C,7.050575119987632,0
916,2023-01-01 01:56:00,B,7.77273040424111,0
917,2023-01-01 01:57:00,D,1.375674171505585,0
918,2023-01-01 01:58:00,B,-2.1846164587533914,0
919,2023-01-01 01:59:00,B,1.6415870419844518,0
920,2023-01-01 02:00:00,C,2.260503177259979,0
921,2023-01-01 02:01:00,A,3.3468850331708238,1
922,2023-01-01 02:02:00,B,7.045387441357917,0
923,2023-01-01 02:03:00,A,-1.33097169812728,0
924,2023-01-01 02:04:00,D,-0.88680772491687,0
925,2023-01-01 02:05:00,D,0.39738883162120286,1
926,2023-01-01 02:06:00,B,3.260982015692023,1
927,2023-01-01 02:07:00,C,2.5127756328944604,0
928,2023-01-01 02:08:00,A,6.176467969505647,0
929,2023-01-01 02:09:00,C,-1.9883191508452247,0
930,2023-01-01 02:10:00,C,1.3171403713201957,0
931,2023-01-01 02:11:00,A,-0.11439281974662363,0
932,2023-01-01 02:12:00,D,8.543040566746454,0
933,2023-01-01 02:13:00,C,4.539359036062643,0
934,2023-01-01 02:14:00,D,7.173238910358307,0
935,2023-01-01 02:15:00,A,5.177622804457485,0
936,2023-01-01 02:16:00,B,6.465091159119936,1
937,2023-01-01 02:17:00,D,6.92736216872845,0
938,2023-01-01 02:18:00,C,9.601684702938359,0
939,2023-01-01 02:19:00,A,1.1793307163474538,0
940,2023-01-01 02:20:00,C,8.09481437959287,1
941,2023-01-01 02:21:00,A,9.751544718461567,1
942,2023-01-01 02:22:00,C,4.180536693273548,0
943,2023-01-01 02:23:00,C,9.797905908029986,0
944,2023-01-01 02:24:00,C,9.176494678353222,0
945,2023-01-01 02:25:00,C,10.086326855303268,0
946,2023-01-01 02:26:00,A,7.160678413345429,0
947,2023-01-01 02:27:00,C,5.90660785486977,0
948,2023-01-01 02:28:00,D,4.6462324459323785,0
949,2023-01-01 02:29:00,D,7.338978468538768,0
950,2023-01-01 02:30:00,D,5.683949062065969,0
951,2023-01-01 02:31:00,D,5.121289186819313,0
952,2023-01-01 02:32:00,A,8.882104383279337,0
953,2023-01-01 02:33:00,B,10.699490481447187,0
954,2023-01-01 02:34:00,B,11.700831384477848,0
955,2023-01-01 02:35:00,D,6.312250408289707,0
956,2023-01-01 02:36:00,A,3.5718972581932507,1
957,2023-01-01 02:37:00,C,10.294921294323562,0
958,2023-01-01 02:38:00,B,7.680735652239604,1
959,2023-01-01 02:39:00,A,6.900864859170269,0
960,2023-01-01 02:40:00,C,5.072101929408037,0
961,2023-01-01 02:41:00,B,9.675088255404342,0
962,2023-01-01 02:42:00,C,16.848107049317665,0
963,2023-01-01 02:43:00,D,13.951052908066837,0
964,2023-01-01 02:44:00,B,9.99834777408298,0
965,2023-01-01 02:45:00,B,10.265950496685534,0
966,2023-01-01 02:46:00,C,7.198871078241831,0
967,2023-01-01 02:47:00,A,12.513741259860119,0
968,2023-01-01 02:48:00,C,9.168611919533351,0
969,2023-01-01 02:49:00,A,8.523920030658886,0
970,2023-01-01 02:50:00,A,9.754265066995744,0
971,2023-01-01 02:51:00,D,4.690004208187219,0
972,2023-01-01 02:52:00,D,9.81055615753622,0
973,2023-01-01 02:53:00,C,3.24542621737459,0
974,2023-01-01 02:54:00,B,8.906064615541657,0
975,2023-01-01 02:55:00,B,8.16325256750332,0
976,2023-01-01 02:56:00,A,12.021678057065447,0
977,2023-01-01 02:57:00,B,5.648473310373946,0
978,2023-01-01 02:58:00,A,11.260969065296347,1
979,2023-01-01 02:59:00,A,8.793582822960193,0
980,2023-01-01 03:00:00,D,4.505118016084089,1
981,2023-01-01 03:01:00,B,8.926176092674835,0
982,2023-01-01 03:02:00,A,9.520636159098574,0
983,2023-01-01 03:03:00,C,11.365725661941784,0
984,2023-01-01 03:04:00,B,4.3998070799990545,0
985,2023-01-01 03:05:00,A,4.7216765061993,1
986,2023-01-01 03:06:00,A,11.109196495637615,1
987,2023-01-01 03:07:00,C,10.862514248384002,0
988,2023-01-01 03:08:00,D,5.762527818947253,0
989,2023-01-01 03:09:00,B,7.884077954594136,0
990,2023-01-01 03:10:00,A,7.7306733834314105,0
991,2023-01-01 03:11:00,A,11.057427846852955,0
992,2023-01-01 03:12:00,B,10.289880823407904,0
993,2023-01-01 03:13:00,D,7.128206087276737,0
994,2023-01-01 03:14:00,C,4.700995773161372,0
995,2023-01-01 03:15:00,D,1.990248989052391,0
996,2023-01-01 03:16:00,D,5.084205407429455,0
997,2023-01-01 03:17:00,C,11.161288610810608,0
998,2023-01-01 03:18:00,C,6.088201975199279,1
999,2023-01-01 03:19:00,B,12.558513258399243,0
