id,timestamp,category,value,flag
475,2023-01-01 01:15:00,A,14.8948634367593,0
476,2023-01-01 01:16:00,D,12.24853472417309,0
477,2023-01-01 01:17:00,B,15.877843122799558,0
478,2023-01-01 01:18:00,B,17.062182222770936,1
479,2023-01-01 01:19:00,A,13.60133544732858,0
480,2023-01-01 01:20:00,D,15.55908143777635,0
481,2023-01-01 01:21:00,A,13.713786057519037,0
482,2023-01-01 01:22:00,B,17.919243520371037,0
483,2023-01-01 01:23:00,B,12.965676034336958,0
484,2023-01-01 01:24:00,B,13.804284770577112,0
485,2023-01-01 01:25:00,C,18.848935342611163,0
486,2023-01-01 01:26:00,C,20.44989258884948,0
487,2023-01-01 01:27:00,A,19.025851807511806,0
488,2023-01-01 01:28:00,D,10.18454467464421,0
489,2023-01-01 01:29:00,B,17.667569574019037,0
490,2023-01-01 01:30:00,D,16.044903941528112,0
491,2023-01-01 01:31:00,D,16.67557437461746,0
492,2023-01-01 01:32:00,A,11.595234958820612,0
493,2023-01-01 01:33:00,C,12.650423658710515,0
494,2023-01-01 01:34:00,B,18.341822550421767,0
495,2023-01-01 01:35:00,B,9.854685864516881,0
496,2023-01-01 01:36:00,C,14.16699742854868,0
497,2023-01-01 01:37:00,A,10.001281832428404,1
498,2023-01-01 01:38:00,A,14.561254262510747,0
499,2023-01-01 01:39:00,A,15.722107270942065,0
500,2023-01-01 01:40:00,D,9.573084359420411,1
501,2023-01-01 01:41:00,D,11.530682160067418,0
502,2023-01-01 01:42:00,D,15.867913365926029,0
503,2023-01-01 01:43:00,B,16.26054411213231,1
504,2023-01-01 01:44:00,B,11.934494211923754,0
505,2023-01-01 01:45:00,A,10.473081528427308,1
506,2023-01-01 01:46:00,C,19.374135109660358,0
507,2023-01-01 01:47:00,C,14.98357730732635,0
508,2023-01-01 01:48:00,D,15.163276160210529,0
509,2023-01-01 01:49:00,B,20.033496458011815,0
510,2023-01-01 01:50:00,A,13.325151390555078,0
511,2023-01-01 01:51:00,C,21.917764745880053,0
512,2023-01-01 01:52:00,D,21.877101165561765,0
513,2023-01-01 01:53:00,B,17.127507710213038,0
514,2023-01-01 01:54:00,B,12.28645692236012,0
515,2023-01-01 01:55:00,A,19.013330645252402,0
516,2023-01-01 01:56:00,D,10.556452359314461,0
517,2023-01-01 01:57:00,D,10.776070859858029,0
518,2023-01-01 01:58:00,D,11.884283630585546,0
519,2023-01-01 01:59:00,A,20.507867156001033,0
520,2023-01-01 02:00:00,D,18.51082091331033,0
521,2023-01-01 02:01:00,A,15.154642202802748,0
522,2023-01-01 02:02:00,C,17.29015850032799,0
523,2023-01-01 02:03:00,B,14.355782993051331,0
524,2023-01-01 02:04:00,C,18.197199697623773,0
525,2023-01-01 02:05:00,B,18.7302646892623,0
526,2023-01-01 02:06:00,C,20.220959882919765,1
527,2023-01-01 02:07:00,A,16.279445840043056,0
528,2023-01-01 02:08:00,C,19.427872072369937,1
529,2023-01-01 02:09:00,D,18.395270291973826,0
530,2023-01-01 02:10:00,A,17.228866433456755,0
531,2023-01-01 02:11:00,D,17.07225467166078,1
532,2023-01-01 02:12:00,C,12.48394433669707,0
533,2023-01-01 02:13:00,B,20.449056967697985,0
534,2023-01-01 02:14:00,A,18.05619560385709,1
535,2023-01-01 02:15:00,A,15.040060274355406,0
536,2023-01-01 02:16:00,A,21.030790644893123,0
537,2023-01-01 02:17:00,C,18.94175200478224,0
538,2023-01-01 02:18:00,C,18.75901692815203,0
539,2023-01-01 02:19:00,D,18.858195448784507,0
540,2023-01-01 02:20:00,D,11.78110268406213,0
541,2023-01-01 02:21:00,D,15.513647133702543,0
542,2023-01-01 02:22:00,D,13.306004618472723,0
543,2023-01-01 02:23:00,D,17.929358506420538,0
544,2023-01-01 02:24:00,A,10.66280450691982,0
545,2023-01-01 02:25:00,D,13.203833616309034,0
546,2023-01-01 02:26:00,C,12.34623601133287,1
547,2023-01-01 02:27:00,B,13.790478824935025,1
548,2023-01-01 02:28:00,D,14.044169089259361,0
549,2023-01-01 02:29:00,C,11.68187007795926,0
550,2023-01-01 02:30:00,B,17.19011508595883,0
551,2023-01-01 02:31:00,C,8.711493256980939,1
552,2023-01-01 02:32:00,B,8.398294906012573,0
553,2023-01-01 02:33:00,B,9.991175438954397,0
554,2023-01-01 02:34:00,A,9.669600999059838,0
555,2023-01-01 02:35:00,C,14.2600406999156,1
556,2023-01-01 02:36:00,A,11.440224792233966,0
557,2023-01-01 02:37:00,D,15.548076835919204,0
558,2023-01-01 02:38:00,A,11.370801440583039,0
559,2023-01-01 02:39:00,B,13.792594578958541,0
560,2023-01-01 02:40:00,D,8.214135980317504,0
561,2023-01-01 02:41:00,A,13.130739497052371,0
562,2023-01-01 02:42:00,C,14.519643837660382,0
563,2023-01-01 02:43:00,B,16.677262721523427,1
564,2023-01-01 02:44:00,A,14.59581998731664,0
565,2023-01-01 02:45:00,B,15.610094146064654,0
566,2023-01-01 02:46:00,B,8.803460332835948,0
567,2023-01-01 02:47:00,D,12.348343524089177,0
568,2023-01-01 02:48:00,A,17.33664781024683,0
569,2023-01-01 02:49:00,C,17.468989655076747,0
570,2023-01-01 02:50:00,A,17.696826977857157,0
571,2023-01-01 02:51:00,C,8.093595003158295,0
572,2023-01-01 02:52:00,D,13.18691076599216,0
573,2023-01-01 02:53:00,A,17.916779250221726,0
574,2023-01-01 02:54:00,D,16.958956412479015,0
575,2023-01-01 02:55:00,B,11.083981112175397,0
576,2023-01-01 02:56:00,B,18.95090209203774,0
577,2023-01-01 02:57:00,C,11.94938550354529,0
578,2023-01-01 02:58:00,B,15.636935142467191,0
579,2023-01-01 02:59:00,A,13.43908787259577,1
580,2023-01-01 03:00:00,A,10.315516388327097,0
581,2023-01-01 03:01:00,B,13.52184449031936,0
582,2023-01-01 03:02:00,B,12.964902784340943,0
583,2023-01-01 03:03:00,B,12.14558961185445,0
584,2023-01-01 03:04:00,B,20.471891662532727,0
585,2023-01-01 03:05:00,C,17.279428967659232,0
586,2023-01-01 03:06:00,B,16.778768238716367,0
587,2023-01-01 03:07:00,A,14.961834078296858,0
588,2023-01-01 03:08:00,D,17.218070576216906,0
589,2023-01-01 03:09:00,B,19.739516611214047,0
590,2023-01-01 03:10:00,D,17.40704467573545,0
591,2023-01-01 03:11:00,C,11.26528282329663,0
592,2023-01-01 03:12:00,A,19.23066422560224,0
593,2023-01-01 03:13:00,A,12.13926066843349,0
594,2023-01-01 03:14:00,C,15.215400170823958,0
595,2023-01-01 03:15:00,B,17.100630447610712,0
596,2023-01-01 03:16:00,A,13.719232499543246,0
597,2023-01-01 03:17:00,A,16.852671398544672,0
598,2023-01-01 03:18:00,A,19.909561848865614,1
599,2023-01-01 03:19:00,C,16.007866012816265,0
