order_id,customer_id,product_id,date,quantity,unit_price,total_price
6047,1096,4,2023-10-23,5,247.43,1237.15
6048,1004,15,2023-01-18,4,110.81,443.24
6049,1056,10,2023-10-17,2,232.2,464.4
6050,1066,7,2023-08-06,1,183.34,183.34
6051,1010,6,2023-04-10,4,403.68,1614.72
6052,1044,15,2023-05-29,3,91.91,275.73
6053,1095,2,2023-06-04,1,303.37,303.37
6054,1021,15,2023-04-12,2,209.18,418.36
6055,1010,18,2023-04-25,2,263.86,527.72
6056,1037,14,2023-09-27,1,360.06,360.06
6057,1058,18,2023-04-02,2,184.98,369.96
6058,1085,3,2023-01-21,1,189.86,189.86
6059,1003,20,2023-04-30,2,47.63,95.26
6060,1066,14,2023-01-19,1,280.45,280.45
6061,1009,6,2023-01-24,2,214.28,428.56
6062,1018,14,2023-01-26,2,408.02,816.04
6063,1081,2,2023-06-02,3,225.24,675.72
6064,1027,16,2023-10-28,1,485.69,485.69
6065,1094,16,2023-12-30,2,94.17,188.34
6066,1016,17,2023-07-21,1,140.86,140.86
6067,1023,16,2023-05-19,3,202.04,606.12
6068,1000,16,2023-10-07,3,93.51,280.53
6069,1004,8,2023-01-24,3,486.44,1459.32
6070,1031,6,2023-01-12,6,324.07,1944.42
6071,1052,18,2023-05-15,2,15.49,30.98
6072,1080,14,2023-03-22,2,293.47,586.94
6073,1056,16,2023-12-21,4,392.81,1571.24
6074,1084,8,2023-03-11,6,35.14,210.84
6075,1042,18,2023-07-23,2,293.18,586.36
6076,1085,14,2023-03-20,1,193.41,193.41
6077,1038,17,2023-10-06,1,294.92,294.92
6078,1033,8,2023-07-18,1,133.78,133.78
6079,1077,16,2023-10-21,2,336.35,672.7
6080,1079,10,2023-10-12,3,338.95,1016.85
6081,1004,10,2023-06-05,1,274.36,274.36
6082,1017,18,2023-03-17,4,462.64,1850.56
6083,1003,18,2023-08-07,2,455.64,911.28
6084,1091,9,2023-11-20,3,33.29,99.87
6085,1090,1,2023-10-04,1,152.05,152.05
6086,1069,16,2023-09-22,4,188.49,753.96
6087,1010,10,2023-02-18,2,37.08,74.16
6088,1046,15,2023-04-08,2,266.58,533.16
6089,1084,5,2023-10-20,3,22.05,66.15
6090,1080,17,2023-01-21,2,342.25,684.5
6091,1030,9,2023-01-23,1,11.32,11.32
6092,1097,6,2023-05-18,1,25.65,25.65
6093,1012,2,2023-08-18,3,418.54,1255.62
6094,1022,13,2023-11-22,2,133.78,267.56
6095,1064,18,2023-12-23,2,49.8,99.6
6096,1067,20,2023-01-29,1,205.74,205.74
6097,1029,4,2023-11-11,4,34.96,139.84
6098,1030,10,2023-01-21,2,377.7,755.4
6099,1046,11,2023-12-08,6,252.13,1512.78
6100,1015,13,2023-04-09,2,280.45,560.9
6101,1042,17,2023-03-04,4,378.98,1515.92
6102,1002,11,2023-10-29,2,394.38,788.76
6103,1011,4,2023-05-13,1,76.77,76.77
6104,1075,14,2023-01-15,4,147.34,589.36
6105,1010,3,2023-04-15,2,96.08,192.16
6106,1015,12,2023-04-21,2,36.48,72.96
6107,1028,4,2023-12-05,1,273.38,273.38
6108,1020,16,2023-12-02,2,132.4,264.8
6109,1057,7,2023-04-21,5,85.45,427.25
6110,1042,20,2023-12-29,1,259.97,259.97
6111,1004,19,2023-12-09,1,320.67,320.67
6112,1051,18,2023-01-04,2,388.33,776.66
6113,1012,9,2023-06-01,2,18.57,37.14
6114,1080,11,2023-02-11,2,267.88,535.76
6115,1011,19,2023-01-26,4,140.86,563.44
6116,1080,17,2023-12-28,2,495.88,991.76
6117,1000,18,2023-07-13,3,86.9,260.7
6118,1007,6,2023-12-26,2,224.54,449.08
6119,1015,3,2023-01-08,2,485.31,970.62
6120,1014,14,2023-03-14,1,114.42,114.42
6121,1018,9,2023-03-19,2,405.38,810.76
6122,1024,3,2023-05-28,4,129.09,516.36
6123,1030,2,2023-11-18,1,46.88,46.88
6124,1001,19,2023-03-09,1,30.95,30.95
6125,1058,6,2023-12-21,4,474.88,1899.52
6126,1088,3,2023-07-02,1,114.32,114.32
6127,1030,9,2023-11-30,1,153.06,153.06
6128,1067,18,2023-03-26,1,483.79,483.79
6129,1067,7,2023-03-20,2,332.12,664.24
6130,1011,2,2023-02-08,1,249.18,249.18
6131,1016,1,2023-11-02,1,223.36,223.36
6132,1084,5,2023-01-20,2,33.8,67.6
6133,1028,3,2023-03-11,1,421.08,421.08
6134,1085,7,2023-06-05,1,383.4,383.4
6135,1035,6,2023-04-27,1,54.44,54.44
6136,1079,1,2023-01-28,4,183.19,732.76
6137,1062,19,2023-04-08,1,443.85,443.85
6138,1014,20,2023-11-25,1,125.86,125.86
6139,1029,14,2023-05-31,3,309.5,928.5
6140,1050,10,2023-12-30,1,249.09,249.09
6141,1010,2,2023-01-22,3,411.08,1233.24
6142,1056,11,2023-09-18,2,27.67,55.34
6143,1012,16,2023-03-01,1,409.91,409.91
6144,1086,17,2023-06-12,2,76.5,153.0
6145,1054,5,2023-04-24,2,17.39,34.78
6146,1097,18,2023-12-20,2,301.8,603.6
6147,1062,16,2023-07-15,1,136.73,136.73
6148,1083,10,2023-02-14,2,357.55,715.1
6149,1001,6,2023-04-23,1,240.19,240.19
6150,1071,8,2023-06-28,1,306.71,306.71
6151,1081,6,2023-09-27,3,347.96,1043.88
6152,1055,4,2023-11-21,3,464.19,1392.57
6153,1006,5,2023-02-25,2,413.32,826.64
6154,1042,6,2023-12-13,1,252.6,252.6
6155,1030,15,2023-09-24,2,224.63,449.26
6156,1060,6,2023-04-25,3,330.79,992.37
6157,1021,19,2023-12-23,1,369.43,369.43
6158,1061,20,2023-06-16,5,94.6,473.0
6159,1027,8,2023-12-20,2,25.94,51.88
6160,1024,13,2023-04-25,1,232.78,232.78
6161,1064,4,2023-03-21,3,58.73,176.19
6162,1031,17,2023-11-10,3,143.64,430.92
6163,1088,14,2023-10-13,1,296.52,296.52
6164,1047,18,2023-11-19,6,84.21,505.26
6165,1079,15,2023-01-29,2,23.96,47.92
6166,1092,19,2023-02-11,1,281.75,281.75
6167,1023,11,2023-04-29,1,238.45,238.45
6168,1080,7,2023-03-03,2,160.09,320.18
6169,1041,1,2023-06-04,1,239.71,239.71
6170,1069,3,2023-10-12,3,344.93,1034.79
6171,1077,19,2023-07-08,3,63.41,190.23
6172,1089,1,2023-10-12,4,135.29,541.16
6173,1091,4,2023-04-14,1,399.53,399.53
6174,1035,11,2023-02-26,1,338.36,338.36
6175,1030,7,2023-11-07,3,140.46,421.38
6176,1026,7,2023-06-21,1,205.09,205.09
6177,1065,14,2023-06-05,3,68.68,206.04
6178,1082,15,2023-06-14,2,134.03,268.06
6179,1091,5,2023-11-29,1,422.16,422.16
6180,1044,14,2023-03-10,3,225.8,677.4
6181,1043,13,2023-02-27,1,323.74,323.74
6182,1056,20,2023-07-26,3,88.27,264.81
6183,1020,18,2023-03-26,1,99.82,99.82
6184,1054,1,2023-11-21,1,471.05,471.05
6185,1014,13,2023-04-11,2,422.3,844.6
6186,1033,20,2023-10-19,2,397.26,794.52
6187,1002,7,2023-09-08,2,171.5,343.0
6188,1000,6,2023-08-08,1,285.75,285.75
6189,1023,9,2023-06-09,2,251.25,502.5
6190,1042,10,2023-07-06,1,478.55,478.55
6191,1026,3,2023-03-28,8,127.42,1019.36
6192,1008,7,2023-11-26,1,474.14,474.14
6193,1087,11,2023-12-15,2,356.36,712.72
6194,1016,12,2023-06-04,1,212.71,212.71
6195,1091,12,2023-12-21,2,140.51,281.02
6196,1038,13,2023-10-07,4,381.1,1524.4
6197,1054,8,2023-12-09,1,413.24,413.24
6198,1067,4,2023-11-19,4,185.19,740.76
6199,1092,20,2023-06-13,1,94.22,94.22
6200,1044,1,2023-03-09,5,251.2,1256.0
6201,1027,6,2023-12-28,2,239.57,479.14
6202,1055,2,2023-10-15,3,365.45,1096.35
6203,1028,14,2023-07-31,5,486.86,2434.3
6204,1028,18,2023-04-30,2,270.33,540.66
6205,1068,10,2023-07-04,1,368.54,368.54
6206,1010,1,2023-08-04,1,181.78,181.78
6207,1001,3,2023-05-10,2,303.79,607.58
6208,1067,20,2023-03-19,2,66.51,133.02
6209,1009,4,2023-06-19,3,409.32,1227.96
6210,1071,18,2023-02-07,4,178.72,714.88
6211,1086,8,2023-02-24,5,49.22,246.1
6212,1026,9,2023-10-17,2,495.38,990.76
6213,1086,19,2023-02-15,2,451.88,903.76
6214,1097,2,2023-06-20,2,106.74,213.48
6215,1034,9,2023-05-10,3,187.97,563.91
6216,1080,3,2023-06-13,1,468.99,468.99
6217,1049,2,2023-03-11,1,400.2,400.2
6218,1073,7,2023-10-19,3,454.14,1362.42
6219,1001,17,2023-03-10,1,285.65,285.65
6220,1016,17,2023-04-15,1,129.13,129.13
6221,1094,9,2023-02-23,2,121.26,242.52
6222,1079,1,2023-12-29,1,267.58,267.58
6223,1023,1,2023-09-05,2,462.76,925.52
6224,1056,8,2023-11-05,3,319.48,958.44
6225,1070,17,2023-04-16,2,26.85,53.7
6226,1082,8,2023-12-15,1,284.63,284.63
6227,1015,19,2023-11-11,2,308.14,616.28
6228,1096,4,2023-04-07,1,294.96,294.96
6229,1035,18,2023-12-08,2,348.63,697.26
6230,1044,13,2023-01-27,3,153.82,461.46
6231,1009,7,2023-03-13,1,80.45,80.45
6232,1062,3,2023-07-04,1,377.52,377.52
6233,1042,14,2023-05-14,1,106.21,106.21
6234,1050,9,2023-06-23,1,65.94,65.94
6235,1078,3,2023-10-08,2,186.09,372.18
6236,1002,7,2023-04-08,2,418.05,836.1
6237,1065,15,2023-03-05,1,50.23,50.23
6238,1034,4,2023-04-23,3,105.83,317.49
6239,1090,5,2023-03-06,1,242.88,242.88
6240,1068,9,2023-08-04,2,150.95,301.9
6241,1078,3,2023-12-20,3,363.61,1090.83
6242,1035,16,2023-10-17,4,340.7,1362.8
6243,1048,16,2023-11-11,2,422.83,845.66
6244,1096,19,2023-03-30,1,109.88,109.88
6245,1000,9,2023-09-04,1,327.97,327.97
6246,1075,20,2023-11-28,4,389.62,1558.48
6247,1041,1,2023-05-29,1,40.71,40.71
6248,1040,17,2023-12-23,2,28.04,56.08
6249,1072,12,2023-08-28,1,284.04,284.04
6250,1056,9,2023-01-06,2,298.05,596.1
6251,1019,5,2023-08-25,1,202.48,202.48
6252,1093,15,2023-12-31,1,27.68,27.68
6253,1013,13,2023-09-24,2,206.94,413.88
6254,1086,19,2023-12-02,2,324.62,649.24
6255,1092,3,2023-08-26,2,353.92,707.84
6256,1098,2,2023-05-19,1,251.47,251.47
6257,1051,13,2023-06-14,1,267.26,267.26
6258,1090,7,2023-10-09,2,339.61,679.22
6259,1053,9,2023-07-04,1,230.16,230.16
6260,1048,10,2023-06-03,2,139.12,278.24
6261,1090,1,2023-04-16,2,119.26,238.52
6262,1029,16,2023-05-29,1,378.85,378.85
6263,1002,11,2023-07-04,3,248.9,746.7
6264,1011,8,2023-09-28,4,315.8,1263.2
6265,1030,13,2023-12-25,1,240.84,240.84
6266,1036,16,2023-07-10,3,411.23,1233.69
6267,1026,3,2023-06-12,1,253.46,253.46
6268,1023,13,2023-07-20,1,494.15,494.15
6269,1040,17,2023-04-16,1,128.88,128.88
6270,1063,6,2023-08-03,5,77.88,389.4
6271,1010,10,2023-11-20,1,193.06,193.06
6272,1090,9,2023-08-08,1,460.14,460.14
6273,1072,18,2023-12-11,4,427.63,1710.52
6274,1015,17,2023-08-05,4,131.2,524.8
6275,1013,7,2023-01-29,2,303.85,607.7
6276,1046,2,2023-08-26,2,298.58,597.16
6277,1029,11,2023-03-05,5,153.76,768.8
6278,1023,18,2023-04-06,1,125.34,125.34
6279,1012,3,2023-06-03,2,201.12,402.24
6280,1096,14,2023-01-28,5,396.42,1982.1
6281,1008,20,2023-12-06,1,103.94,103.94
6282,1048,13,2023-06-25,1,228.4,228.4
6283,1025,17,2023-09-08,1,246.03,246.03
6284,1048,11,2023-07-13,1,470.17,470.17
6285,1041,7,2023-10-06,3,158.73,476.19
6286,1044,3,2023-02-08,1,19.63,19.63
6287,1076,3,2023-03-10,2,349.93,699.86
6288,1020,2,2023-10-04,3,380.34,1141.02
6289,1028,16,2023-04-30,4,354.49,1417.96
6290,1091,11,2023-03-27,4,353.36,1413.44
6291,1023,14,2023-06-26,1,246.78,246.78
6292,1076,3,2023-04-04,1,19.14,19.14
6293,1041,7,2023-04-02,2,367.66,735.32
6294,1083,8,2023-03-22,2,468.89,937.78
6295,1070,13,2023-12-07,2,87.12,174.24
6296,1040,19,2023-08-16,4,43.28,173.12
6297,1047,11,2023-03-29,4,139.95,559.8
6298,1078,1,2023-12-16,2,426.4,852.8
6299,1088,19,2023-05-08,2,62.01,124.02
6300,1098,13,2023-10-25,1,360.43,360.43
6301,1076,17,2023-07-09,4,40.84,163.36
6302,1042,9,2023-12-21,4,26.07,104.28
6303,1007,19,2023-05-14,5,446.74,2233.7
6304,1084,19,2023-05-16,2,387.57,775.14
6305,1062,6,2023-11-21,4,303.31,1213.24
6306,1062,7,2023-02-09,4,94.28,377.12
6307,1005,5,2023-05-18,1,146.64,146.64
6308,1073,8,2023-10-14,3,33.82,101.46
6309,1051,14,2023-09-13,2,326.23,652.46
6310,1020,18,2023-10-13,3,346.18,1038.54
6311,1013,20,2023-03-26,1,170.14,170.14
6312,1057,3,2023-11-13,6,175.82,1054.92
6313,1096,8,2023-01-27,2,318.2,636.4
6314,1024,14,2023-08-18,3,473.38,1420.14
6315,1055,14,2023-10-18,1,203.41,203.41
6316,1082,7,2023-11-12,2,251.86,503.72
6317,1008,6,2023-10-15,1,352.16,352.16
6318,1099,6,2023-12-12,4,177.74,710.96
6319,1035,12,2023-05-12,2,435.74,871.48
6320,1056,15,2023-04-01,2,424.63,849.26
6321,1078,19,2023-12-22,1,340.4,340.4
6322,1004,4,2023-08-17,1,273.09,273.09
6323,1080,3,2023-01-27,1,491.93,491.93
6324,1093,13,2023-10-30,1,354.17,354.17
6325,1006,16,2023-10-09,3,325.18,975.54
6326,1005,13,2023-10-07,3,439.64,1318.92
6327,1078,10,2023-07-18,4,281.95,1127.8
6328,1051,13,2023-10-27,3,129.03,387.09
6329,1073,8,2023-06-03,3,77.51,232.53
6330,1069,12,2023-10-26,2,240.81,481.62
6331,1054,8,2023-02-12,1,262.67,262.67
6332,1076,9,2023-11-18,2,415.57,831.14
6333,1013,10,2023-04-20,5,78.34,391.7
6334,1000,7,2023-04-21,1,343.8,343.8
6335,1096,3,2023-01-01,4,159.02,636.08
6336,1082,5,2023-05-20,3,470.12,1410.36
6337,1072,3,2023-06-27,3,240.51,721.53
6338,1036,18,2023-03-01,2,314.98,629.96
6339,1048,19,2023-07-02,2,328.55,657.1
6340,1011,10,2023-10-09,3,54.59,163.77
6341,1004,9,2023-11-09,1,427.58,427.58
6342,1069,7,2023-08-09,2,90.48,180.96
6343,1010,1,2023-08-15,3,204.74,614.22
6344,1052,10,2023-05-24,1,339.56,339.56
6345,1054,2,2023-08-12,2,37.06,74.12
6346,1073,6,2023-02-21,3,294.41,883.23
6347,1078,6,2023-03-22,2,210.86,421.72
6348,1049,8,2023-05-29,3,41.29,123.87
6349,1052,18,2023-01-27,2,365.93,731.86
6350,1054,7,2023-08-20,1,255.65,255.65
6351,1091,18,2023-04-21,2,158.69,317.38
6352,1002,1,2023-03-20,1,51.32,51.32
6353,1015,14,2023-10-06,6,278.26,1669.56
6354,1044,20,2023-05-07,2,159.92,319.84
6355,1080,7,2023-10-08,4,473.88,1895.52
6356,1035,20,2023-11-15,4,299.84,1199.36
6357,1018,7,2023-12-07,1,149.68,149.68
6358,1003,4,2023-07-01,2,269.02,538.04
6359,1058,5,2023-04-29,1,274.35,274.35
6360,1088,1,2023-09-23,2,366.11,732.22
6361,1090,20,2023-06-27,5,452.08,2260.4
6362,1011,3,2023-07-20,1,481.67,481.67
6363,1062,13,2023-03-11,5,361.77,1808.85
6364,1055,7,2023-06-07,1,277.5,277.5
6365,1026,6,2023-11-07,1,120.22,120.22
6366,1067,6,2023-04-08,1,207.48,207.48
6367,1023,2,2023-07-24,1,249.51,249.51
6368,1080,16,2023-03-27,4,72.9,291.6
6369,1025,6,2023-12-27,1,135.64,135.64
6370,1081,8,2023-10-07,2,492.38,984.76
6371,1021,11,2023-03-26,1,380.78,380.78
6372,1069,18,2023-12-25,1,246.18,246.18
6373,1018,6,2023-08-03,2,120.76,241.52
6374,1033,14,2023-05-13,1,290.99,290.99
6375,1010,15,2023-09-04,2,123.62,247.24
6376,1087,11,2023-05-21,5,104.62,523.1
6377,1044,15,2023-03-17,2,55.94,111.88
6378,1036,13,2023-04-08,3,179.47,538.41
6379,1022,6,2023-10-30,1,275.44,275.44
6380,1039,4,2023-02-24,2,88.07,176.14
6381,1042,14,2023-11-01,1,108.21,108.21
6382,1003,13,2023-09-16,1,201.66,201.66
6383,1081,10,2023-01-22,2,249.87,499.74
6384,1093,12,2023-02-04,1,383.52,383.52
6385,1014,8,2023-01-28,2,287.65,575.3
6386,1022,20,2023-06-19,2,312.67,625.34
6387,1011,5,2023-05-20,1,351.14,351.14
6388,1067,2,2023-05-09,6,230.98,1385.88
6389,1067,20,2023-04-10,2,178.14,356.28
6390,1051,12,2023-09-04,1,402.21,402.21
6391,1040,6,2023-01-23,2,415.88,831.76
6392,1077,15,2023-12-23,2,85.45,170.9
6393,1058,18,2023-10-11,5,477.15,2385.75
6394,1057,18,2023-04-23,1,465.66,465.66
6395,1058,10,2023-07-16,3,436.73,1310.19
6396,1071,7,2023-06-13,2,217.1,434.2
6397,1022,10,2023-11-06,2,422.67,845.34
6398,1000,5,2023-02-25,3,317.75,953.25
6399,1055,16,2023-01-10,3,110.64,331.92
6400,1074,19,2023-05-13,2,389.69,779.38
6401,1090,3,2023-06-01,1,208.99,208.99
6402,1003,7,2023-07-10,1,153.16,153.16
6403,1028,19,2023-10-11,3,440.36,1321.08
6404,1016,12,2023-10-04,1,432.52,432.52
6405,1048,10,2023-08-31,1,433.54,433.54
6406,1082,5,2023-11-28,1,431.17,431.17
6407,1050,2,2023-10-03,1,281.57,281.57
6408,1048,3,2023-07-09,2,312.29,624.58
6409,1023,14,2023-04-25,1,474.94,474.94
6410,1043,15,2023-12-18,3,73.38,220.14
6411,1040,20,2023-11-03,3,405.07,1215.21
6412,1056,13,2023-12-24,2,267.87,535.74
6413,1055,17,2023-10-23,2,489.42,978.84
6414,1031,20,2023-08-22,4,323.22,1292.88
6415,1030,4,2023-12-07,1,89.65,89.65
6416,1015,19,2023-03-22,3,409.59,1228.77
6417,1031,15,2023-07-12,1,339.61,339.61
6418,1041,15,2023-12-30,3,82.97,248.91
6419,1033,9,2023-09-15,1,14.41,14.41
6420,1098,3,2023-08-19,2,276.39,552.78
6421,1036,2,2023-01-14,2,128.33,256.66
6422,1015,7,2023-01-14,4,434.95,1739.8
6423,1084,9,2023-02-13,2,132.96,265.92
6424,1012,5,2023-07-29,5,334.8,1674.0
6425,1081,17,2023-02-09,1,179.11,179.11
6426,1065,3,2023-02-03,2,181.66,363.32
6427,1032,9,2023-08-23,3,99.09,297.27
6428,1081,8,2023-11-17,2,256.33,512.66
6429,1091,9,2023-08-22,1,293.84,293.84
6430,1034,17,2023-10-01,4,294.7,1178.8
6431,1036,8,2023-10-17,3,429.74,1289.22
6432,1075,14,2023-12-09,2,329.65,659.3
6433,1039,16,2023-12-02,1,372.72,372.72
6434,1007,18,2023-08-17,1,168.49,168.49
6435,1053,17,2023-11-14,3,216.14,648.42
6436,1088,7,2023-05-08,1,18.96,18.96
6437,1006,20,2023-11-22,2,48.76,97.52
6438,1001,15,2023-07-28,1,198.71,198.71
6439,1096,7,2023-10-31,1,112.77,112.77
6440,1055,2,2023-03-21,3,408.35,1225.05
6441,1096,2,2023-10-22,4,341.48,1365.92
6442,1056,7,2023-06-25,2,485.45,970.9
6443,1048,19,2023-08-21,1,444.65,444.65
6444,1086,6,2023-11-22,1,489.05,489.05
6445,1068,12,2023-12-02,2,188.98,377.96
6446,1077,15,2023-09-22,1,247.34,247.34
6447,1007,13,2023-10-12,1,192.59,192.59
6448,1083,7,2023-04-28,3,482.51,1447.53
6449,1062,7,2023-06-15,3,207.33,621.99
6450,1081,15,2023-11-14,1,67.21,67.21
6451,1086,4,2023-05-22,3,132.75,398.25
6452,1092,3,2023-09-04,1,218.16,218.16
6453,1070,1,2023-06-26,3,305.47,916.41
6454,1087,7,2023-10-26,1,312.86,312.86
6455,1045,9,2023-12-10,5,381.8,1909.0
6456,1088,1,2023-09-21,2,327.45,654.9
6457,1077,5,2023-06-17,3,250.85,752.55
6458,1066,15,2023-01-25,1,24.78,24.78
6459,1045,4,2023-07-10,1,350.56,350.56
6460,1077,10,2023-01-15,3,51.87,155.61
6461,1066,2,2023-01-16,3,239.72,719.16
6462,1041,7,2023-11-06,1,449.23,449.23
6463,1063,19,2023-05-07,4,302.47,1209.88
6464,1072,6,2023-09-24,1,107.49,107.49
6465,1052,15,2023-01-28,3,405.9,1217.7
6466,1070,20,2023-09-20,3,157.2,471.6
6467,1089,12,2023-10-21,1,292.86,292.86
6468,1006,11,2023-06-01,4,321.57,1286.28
6469,1006,3,2023-03-09,3,368.25,1104.75
6470,1035,20,2023-02-06,1,41.84,41.84
6471,1012,17,2023-02-04,1,428.59,428.59
6472,1066,7,2023-05-14,1,65.79,65.79
6473,1019,18,2023-06-10,3,56.32,168.96
6474,1072,17,2023-08-12,1,233.87,233.87
6475,1052,16,2023-04-20,4,192.37,769.48
6476,1085,2,2023-04-12,4,36.76,147.04
6477,1051,5,2023-12-21,6,91.34,548.04
6478,1096,13,2023-07-01,1,225.21,225.21
6479,1060,11,2023-05-27,1,416.25,416.25
6480,1086,1,2023-08-04,1,69.44,69.44
6481,1086,3,2023-05-19,1,61.22,61.22
6482,1089,18,2023-11-23,1,404.37,404.37
6483,1095,4,2023-07-07,1,251.23,251.23
6484,1060,9,2023-03-29,4,186.52,746.08
6485,1055,11,2023-09-04,3,236.06,708.18
6486,1091,17,2023-07-05,1,211.31,211.31
6487,1093,11,2023-03-29,1,393.13,393.13
6488,1039,3,2023-11-30,2,14.57,29.14
6489,1080,19,2023-06-01,2,222.25,444.5
6490,1062,20,2023-09-24,3,87.84,263.52
6491,1056,11,2023-07-19,1,161.06,161.06
6492,1081,14,2023-12-01,1,64.96,64.96
6493,1088,6,2023-09-03,1,219.22,219.22
6494,1003,19,2023-08-04,1,325.21,325.21
6495,1025,15,2023-03-15,1,334.18,334.18
6496,1094,11,2023-06-09,1,400.4,400.4
6497,1061,18,2023-09-12,4,409.36,1637.44
6498,1075,4,2023-01-17,1,302.89,302.89
6499,1053,19,2023-05-18,1,183.04,183.04
6500,1061,3,2023-01-06,1,35.14,35.14
6501,1017,12,2023-08-07,4,27.58,110.32
6502,1009,4,2023-01-01,1,65.5,65.5
6503,1035,12,2023-03-05,1,492.08,492.08
6504,1001,1,2023-07-28,5,395.13,1975.65
6505,1059,16,2023-01-01,2,208.39,416.78
6506,1088,2,2023-12-23,4,238.44,953.76
6507,1046,3,2023-07-08,1,371.32,371.32
6508,1072,16,2023-09-04,1,262.06,262.06
6509,1031,10,2023-09-14,3,186.6,559.8
6510,1068,9,2023-06-23,1,181.28,181.28
6511,1050,14,2023-04-19,2,112.72,225.44
6512,1066,8,2023-03-01,1,443.95,443.95
6513,1080,2,2023-02-12,2,212.94,425.88
6514,1076,11,2023-02-07,1,378.66,378.66
6515,1066,2,2023-12-29,1,291.14,291.14
6516,1091,15,2023-09-15,1,379.51,379.51
6517,1067,18,2023-03-23,1,167.25,167.25
6518,1081,5,2023-08-09,2,378.48,756.96
6519,1055,7,2023-04-21,3,397.08,1191.24
6520,1098,19,2023-09-22,1,61.1,61.1
6521,1013,19,2023-05-16,4,54.82,219.28
6522,1015,16,2023-12-02,1,492.89,492.89
6523,1075,19,2023-11-14,4,67.8,271.2
6524,1074,17,2023-01-23,1,345.57,345.57
6525,1065,13,2023-12-15,1,376.43,376.43
6526,1032,8,2023-02-28,3,41.12,123.36
6527,1012,11,2023-09-23,2,375.79,751.58
6528,1029,18,2023-05-20,3,215.56,646.68
6529,1025,11,2023-04-26,2,144.59,289.18
6530,1081,9,2023-07-23,1,336.01,336.01
6531,1012,14,2023-06-07,1,418.23,418.23
6532,1067,2,2023-11-26,2,290.67,581.34
6533,1032,17,2023-07-15,2,436.61,873.22
6534,1014,16,2023-07-31,1,20.95,20.95
6535,1016,5,2023-02-10,7,371.92,2603.44
6536,1005,1,2023-12-25,2,93.01,186.02
6537,1004,9,2023-01-07,5,150.18,750.9
6538,1032,3,2023-12-16,5,290.4,1452.0
6539,1053,14,2023-04-15,1,144.48,144.48
6540,1015,18,2023-11-04,4,92.4,369.6
6541,1045,12,2023-02-14,1,443.89,443.89
6542,1023,14,2023-02-07,3,454.29,1362.87
6543,1004,16,2023-06-13,2,27.82,55.64
6544,1066,5,2023-03-22,4,255.06,1020.24
6545,1098,20,2023-12-07,1,109.8,109.8
6546,1090,20,2023-02-27,3,433.07,1299.21
6547,1075,15,2023-10-29,5,236.64,1183.2
6548,1049,9,2023-05-03,1,244.44,244.44
6549,1040,17,2023-07-14,3,317.46,952.38
6550,1088,12,2023-07-12,4,37.26,149.04
6551,1054,13,2023-04-14,1,72.38,72.38
6552,1080,10,2023-04-22,1,254.21,254.21
6553,1019,7,2023-05-12,5,483.69,2418.45
6554,1091,7,2023-04-06,1,423.37,423.37
